COUNTRY,COICOP_1999,TIME_PERIOD,OBS_VALUE
LBY,Aggregate,2016-Q2,181.3
LBY,Aggregate,2016-Q3,196.5333333333333
LBY,Aggregate,2016-Q4,204.4333333333333
LBY,Aggregate,2017-Q1,219
LBY,Aggregate,2017-Q2,235.0666666666667
LBY,Aggregate,2017-Q3,242.0666666666667
LBY,Aggregate,2017-Q4,258.8
LBY,Aggregate,2018-Q1,267.3666666666667
LBY,Aggregate,2018-Q2,269.6333333333333
LBY,Aggregate,2018-Q3,278.6333333333333
LBY,Aggregate,2018-Q4,265.0666666666667
LBY,Aggregate,2019-Q1,262.8
LBY,Aggregate,2019-Q2,267.8666666666667
LBY,Aggregate,2019-Q3,263.1666666666667
LBY,Aggregate,2019-Q4,263.5
LBY,Aggregate,2020-Q1,265.0666666666667
LBY,Aggregate,2020-Q2,270.2
LBY,Aggregate,2020-Q3,268.3
LBY,Aggregate,2020-Q4,269.0666666666667
LBY,Aggregate,2021-Q1,271.3666666666667
LBY,Aggregate,2021-Q2,273.8333333333333
LBY,Aggregate,2021-Q3,277.3333333333333
LBY,Aggregate,2021-Q4,280.8666666666667
LBY,Aggregate,2022-Q1,284.6
LBY,Aggregate,2022-Q2,288.1666666666667
LBY,Aggregate,2022-Q3,289.2
LBY,Aggregate,2022-Q4,291.2
LBY,Aggregate,2023-Q1,293.5
LBY,Aggregate,2023-Q2,295.1
LBY,Aggregate,2023-Q3,295.3666666666667
LBY,Aggregate,2023-Q4,296.5666666666667
LBY,Aggregate,2024-Q1,297.9333333333333
LBY,Aggregate,2024-Q2,301
LBY,Aggregate,2024-Q3,303.0666666666667
LBY,Aggregate,2024-Q4,303.6333333333333
LCA,Aggregate,2016-Q1,99.96526366666667
LCA,Aggregate,2016-Q2,98.97655466666667
LCA,Aggregate,2016-Q3,99.37035933333333
LCA,Aggregate,2016-Q4,98.43417933333333
LCA,Aggregate,2017-Q1,99.03564866666667
LCA,Aggregate,2017-Q2,99.66634433333333
LCA,Aggregate,2017-Q3,98.44161466666667
LCA,Aggregate,2017-Q4,100.0164053333333
LCA,Aggregate,2018-Q1,100.4579954
LCA,Aggregate,2018-Q2,101.0061374
LCA,Aggregate,2018-Q3,101.5172065
LCA,Aggregate,2018-Q4,101.8661781
LCA,Aggregate,2019-Q1,102.6166666666667
LCA,Aggregate,2019-Q2,102.1166666666667
LCA,Aggregate,2019-Q3,101.1766666666667
LCA,Aggregate,2019-Q4,101.12
LCA,Aggregate,2020-Q1,99.58666666666667
LCA,Aggregate,2020-Q2,99.11
LCA,Aggregate,2020-Q3,100.4466666666667
LCA,Aggregate,2020-Q4,100.74
LCA,Aggregate,2021-Q1,100.5066666666667
LCA,Aggregate,2021-Q2,101.5166666666667
LCA,Aggregate,2021-Q3,102.7733333333333
LCA,Aggregate,2021-Q4,104.7266666666667
LCA,Aggregate,2022-Q1,105.4466666666667
LCA,Aggregate,2022-Q2,107.61
LCA,Aggregate,2022-Q3,110.5833333333333
LCA,Aggregate,2022-Q4,112.0033333333333
LCA,Aggregate,2023-Q1,112.4166666666667
LCA,Aggregate,2023-Q2,113.0933333333333
LCA,Aggregate,2023-Q3,113.1566666666667
LCA,Aggregate,2023-Q4,114.71
LCA,Aggregate,2024-Q1,113.7
LCA,Aggregate,2024-Q2,113.13
LCA,Aggregate,2024-Q3,111.8666666666667
LCA,Aggregate,2024-Q4,114.18
LKA,Aggregate,2016-Q1,88.00940786749483
LKA,Aggregate,2016-Q2,90.2836894409938
LKA,Aggregate,2016-Q3,90.4423602484472
LKA,Aggregate,2016-Q4,92.37285507246377
LKA,Aggregate,2017-Q1,94.85869772256727
LKA,Aggregate,2017-Q2,96.842082815735
LKA,Aggregate,2017-Q3,97.3180952380952
LKA,Aggregate,2017-Q4,99.90971842650103
LKA,Aggregate,2018-Q1,98.4552360248447
LKA,Aggregate,2018-Q2,98.8254679089027
LKA,Aggregate,2018-Q3,99.53948654244303
LKA,Aggregate,2018-Q4,100.4121759834369
LKA,Aggregate,2019-Q1,100.5972919254658
LKA,Aggregate,2019-Q2,101.8666583850932
LKA,Aggregate,2019-Q3,103.0566894409938
LKA,Aggregate,2019-Q4,105.7276480331263
LKA,Aggregate,2020-Q1,108.2134906832298
LKA,Aggregate,2020-Q2,107.7639233954451
LKA,Aggregate,2020-Q3,109.4828571428571
LKA,Aggregate,2020-Q4,111.0960103519669
LKA,Aggregate,2021-Q1,112.9207246376812
LKA,Aggregate,2021-Q2,114.1107556935818
LKA,Aggregate,2021-Q3,116.675933747412
LKA,Aggregate,2021-Q4,123.4723333333333
LKA,Aggregate,2022-Q1,133.9666666666667
LKA,Aggregate,2022-Q2,167.1666666666667
LKA,Aggregate,2022-Q3,197.5666666666667
LKA,Aggregate,2022-Q4,200.7666666666667
LKA,Aggregate,2023-Q1,203.5666666666667
LKA,Aggregate,2023-Q2,203.0333333333333
LKA,Aggregate,2023-Q3,202.4333333333333
LKA,Aggregate,2023-Q4,206.1333333333333
LKA,Aggregate,2024-Q1,213.1666666666667
LKA,Aggregate,2024-Q2,207.5333333333333
LKA,Aggregate,2024-Q3,200.6333333333333
LKA,Aggregate,2024-Q4,190.3333333333333
LKA,Aggregate,2025-Q1,192.1333333333333
LSO,Aggregate,2016-Q1,70.36145900602657
LSO,Aggregate,2016-Q2,72.34146845871107
LSO,Aggregate,2016-Q3,72.626309172808
LSO,Aggregate,2016-Q4,73.02200661592793
LSO,Aggregate,2017-Q1,73.94649119515757
LSO,Aggregate,2017-Q2,75.33347139047513
LSO,Aggregate,2017-Q3,75.74244272466603
LSO,Aggregate,2017-Q4,76.15383438359727
LSO,Aggregate,2018-Q1,77.7238430803002
LSO,Aggregate,2018-Q2,78.24436452721893
LSO,Aggregate,2018-Q3,79.2237839430818
LSO,Aggregate,2018-Q4,80.29554978529033
LSO,Aggregate,2019-Q1,81.66577227122993
LSO,Aggregate,2019-Q2,82.7257404789383
LSO,Aggregate,2019-Q3,83.3512770799501
LSO,Aggregate,2019-Q4,84.10935399714737
LSO,Aggregate,2020-Q1,84.99012556238523
LSO,Aggregate,2020-Q2,86.32930221586067
LSO,Aggregate,2020-Q3,88.2137210090321
LSO,Aggregate,2020-Q4,88.83891586821627
LSO,Aggregate,2021-Q1,89.9468681670617
LSO,Aggregate,2021-Q2,91.96972250403037
LSO,Aggregate,2021-Q3,92.92471730587207
LSO,Aggregate,2021-Q4,94.59941400343427
LSO,Aggregate,2022-Q1,96.6252459506474
LSO,Aggregate,2022-Q2,99.31246208552673
LSO,Aggregate,2022-Q3,101.7238759508077
LSO,Aggregate,2022-Q4,102.3385500402747
LSO,Aggregate,2023-Q1,103.4203486390893
LSO,Aggregate,2023-Q2,105.6370131039217
LSO,Aggregate,2023-Q3,106.98281537791
LSO,Aggregate,2023-Q4,109.3288351316333
LSO,Aggregate,2024-Q1,111.307742791233
LSO,Aggregate,2024-Q2,112.663389121542
LSO,Aggregate,2024-Q3,113.3776410133627
LSO,Aggregate,2024-Q4,113.9909157015383
LSO,Aggregate,2025-Q1,115.7332181600983
LTU,Aggregate,2016-Q1,100.1402333333333
LTU,Aggregate,2016-Q2,101.2709333333333
LTU,Aggregate,2016-Q3,100.5286333333333
LTU,Aggregate,2016-Q4,101.6822666666667
LTU,Aggregate,2017-Q1,102.9456333333333
LTU,Aggregate,2017-Q2,104.8150666666667
LTU,Aggregate,2017-Q3,104.9136
LTU,Aggregate,2017-Q4,105.9741666666667
LTU,Aggregate,2018-Q1,106.4316
LTU,Aggregate,2018-Q2,107.5640333333333
LTU,Aggregate,2018-Q3,107.3757333333333
LTU,Aggregate,2018-Q4,108.5719333333333
LTU,Aggregate,2019-Q1,108.7162666666667
LTU,Aggregate,2019-Q2,110.4227666666667
LTU,Aggregate,2019-Q3,110.0597666666667
LTU,Aggregate,2019-Q4,110.7815666666667
LTU,Aggregate,2020-Q1,111.4353
LTU,Aggregate,2020-Q2,111.2796666666667
LTU,Aggregate,2020-Q3,111.1793
LTU,Aggregate,2020-Q4,111.3654
LTU,Aggregate,2021-Q1,112.3638
LTU,Aggregate,2021-Q2,114.8801
LTU,Aggregate,2021-Q3,117.1992
LTU,Aggregate,2021-Q4,121.6705
LTU,Aggregate,2022-Q1,128.2223333333333
LTU,Aggregate,2022-Q2,136.6095333333333
LTU,Aggregate,2022-Q3,143.8127333333333
LTU,Aggregate,2022-Q4,149.3169
LTU,Aggregate,2023-Q1,151.8585
LTU,Aggregate,2023-Q2,152.5849666666667
LTU,Aggregate,2023-Q3,152.0847333333333
LTU,Aggregate,2023-Q4,152.3044333333333
LTU,Aggregate,2024-Q1,152.6207333333333
LTU,Aggregate,2024-Q2,153.2672
LTU,Aggregate,2024-Q3,153.1212
LTU,Aggregate,2024-Q4,154.1811333333333
LTU,Aggregate,2025-Q1,158.2930666666667
LUX,Aggregate,2016-Q1,99.58333333333333
LUX,Aggregate,2016-Q2,100.3933333333333
LUX,Aggregate,2016-Q3,100.3333333333333
LUX,Aggregate,2016-Q4,100.8533333333333
LUX,Aggregate,2017-Q1,101.3133333333333
LUX,Aggregate,2017-Q2,102.11
LUX,Aggregate,2017-Q3,102.22
LUX,Aggregate,2017-Q4,102.4633333333333
LUX,Aggregate,2018-Q1,102.4133333333333
LUX,Aggregate,2018-Q2,103.42
LUX,Aggregate,2018-Q3,103.9533333333333
LUX,Aggregate,2018-Q4,104.5566666666667
LUX,Aggregate,2019-Q1,104.5033333333333
LUX,Aggregate,2019-Q2,105.5
LUX,Aggregate,2019-Q3,105.5966666666667
LUX,Aggregate,2019-Q4,105.9666666666667
LUX,Aggregate,2020-Q1,106.0566666666667
LUX,Aggregate,2020-Q2,106.0466666666667
LUX,Aggregate,2020-Q3,106.3766666666667
LUX,Aggregate,2020-Q4,106.5433333333333
LUX,Aggregate,2021-Q1,107.3866666666667
LUX,Aggregate,2021-Q2,108.4566666666667
LUX,Aggregate,2021-Q3,109.0133333333333
LUX,Aggregate,2021-Q4,110.9066666666667
LUX,Aggregate,2022-Q1,113.2133333333333
LUX,Aggregate,2022-Q2,116.1133333333333
LUX,Aggregate,2022-Q3,116.4266666666667
LUX,Aggregate,2022-Q4,117.62
LUX,Aggregate,2023-Q1,118.0133333333333
LUX,Aggregate,2023-Q2,120.1733333333333
LUX,Aggregate,2023-Q3,121.1
LUX,Aggregate,2023-Q4,121.4233333333333
LUX,Aggregate,2024-Q1,121.8433333333333
LUX,Aggregate,2024-Q2,123.0566666666667
LUX,Aggregate,2024-Q3,123.1166666666667
LUX,Aggregate,2024-Q4,122.5533333333333
LUX,Aggregate,2025-Q1,123.8566666666667
LVA,Aggregate,2016-Q1,99.13380666666667
LVA,Aggregate,2016-Q2,100.3768866666667
LVA,Aggregate,2016-Q3,99.93727
LVA,Aggregate,2016-Q4,101.1145666666667
LVA,Aggregate,2017-Q1,102.2912
LVA,Aggregate,2017-Q2,103.4837666666667
LVA,Aggregate,2017-Q3,102.8211333333333
LVA,Aggregate,2017-Q4,103.7043666666667
LVA,Aggregate,2018-Q1,104.3286
LVA,Aggregate,2018-Q2,105.9178
LVA,Aggregate,2018-Q3,105.7907333333333
LVA,Aggregate,2018-Q4,106.7129
LVA,Aggregate,2019-Q1,107.3557
LVA,Aggregate,2019-Q2,109.3869333333333
LVA,Aggregate,2019-Q3,108.8202333333333
LVA,Aggregate,2019-Q4,109.0724
LVA,Aggregate,2020-Q1,109.4402333333333
LVA,Aggregate,2020-Q2,108.9236333333333
LVA,Aggregate,2020-Q3,108.821
LVA,Aggregate,2020-Q4,108.4025333333333
LVA,Aggregate,2021-Q1,109.3052
LVA,Aggregate,2021-Q2,111.4594
LVA,Aggregate,2021-Q3,112.9489
LVA,Aggregate,2021-Q4,116.143
LVA,Aggregate,2022-Q1,119.3910333333333
LVA,Aggregate,2022-Q2,129.7442333333333
LVA,Aggregate,2022-Q3,137.5108666666667
LVA,Aggregate,2022-Q4,141.0818
LVA,Aggregate,2023-Q1,142.8404
LVA,Aggregate,2023-Q2,144.8364666666667
LVA,Aggregate,2023-Q3,144.4146
LVA,Aggregate,2023-Q4,142.8050333333333
LVA,Aggregate,2024-Q1,143.9182333333333
LVA,Aggregate,2024-Q2,146.0617666666667
LVA,Aggregate,2024-Q3,145.7944666666667
LVA,Aggregate,2024-Q4,146.3990666666667
LVA,Aggregate,2025-Q1,148.7541333333333
MAC,Aggregate,2016-Q1,94.71666666666667
MAC,Aggregate,2016-Q2,94.94
MAC,Aggregate,2016-Q3,94.97666666666667
MAC,Aggregate,2016-Q4,95.35
MAC,Aggregate,2017-Q1,95.61666666666667
MAC,Aggregate,2017-Q2,95.83
MAC,Aggregate,2017-Q3,96.17666666666667
MAC,Aggregate,2017-Q4,97.02666666666667
MAC,Aggregate,2018-Q1,98.01
MAC,Aggregate,2018-Q2,98.69
MAC,Aggregate,2018-Q3,99.43333333333333
MAC,Aggregate,2018-Q4,100.0733333333333
MAC,Aggregate,2019-Q1,100.8433333333333
MAC,Aggregate,2019-Q2,101.3466666666667
MAC,Aggregate,2019-Q3,102.1366666666667
MAC,Aggregate,2019-Q4,102.7833333333333
MAC,Aggregate,2020-Q1,103.46
MAC,Aggregate,2020-Q2,102.9166666666667
MAC,Aggregate,2020-Q3,102.1066666666667
MAC,Aggregate,2020-Q4,101.93
MAC,Aggregate,2021-Q1,102.39
MAC,Aggregate,2021-Q2,102.4933333333333
MAC,Aggregate,2021-Q3,102.65
MAC,Aggregate,2021-Q4,102.98857224
MAC,Aggregate,2022-Q1,103.36868987
MAC,Aggregate,2022-Q2,103.6855093633333
MAC,Aggregate,2022-Q3,103.8959772033333
MAC,Aggregate,2022-Q4,103.8617980933333
MAC,Aggregate,2023-Q1,103.8943119133333
MAC,Aggregate,2023-Q2,104.0609174166667
MAC,Aggregate,2023-Q3,104.26931079
MAC,Aggregate,2023-Q4,104.5635343433333
MAC,Aggregate,2024-Q1,104.857975
MAC,Aggregate,2024-Q2,104.8466352933333
MAR,Aggregate,2016-Q1,97.83762376237623
MAR,Aggregate,2016-Q2,98.90781078107813
MAR,Aggregate,2016-Q3,99.41474147414743
MAR,Aggregate,2016-Q4,99.41474147414743
MAR,Aggregate,2017-Q1,99.07678767876787
MAR,Aggregate,2017-Q2,99.217601760176
MAR,Aggregate,2017-Q3,99.61188118811883
MAR,Aggregate,2017-Q4,100.653905390539
MAR,Aggregate,2018-Q1,101.1971743683169
MAR,Aggregate,2018-Q2,101.8085808580858
MAR,Aggregate,2018-Q3,101.2453245324532
MAR,Aggregate,2018-Q4,101.4987898789879
MAR,Aggregate,2019-Q1,100.963696369637
MAR,Aggregate,2019-Q2,102.0620462046205
MAR,Aggregate,2019-Q3,101.6959295929593
MAR,Aggregate,2019-Q4,102.2591859185919
MAR,Aggregate,2020-Q1,102.2873487348735
MAR,Aggregate,2020-Q2,102.1666666666667
MAR,Aggregate,2020-Q3,102.6333333333333
MAR,Aggregate,2020-Q4,102.7666666666667
MAR,Aggregate,2021-Q1,102.4333333333333
MAR,Aggregate,2021-Q2,103.7666666666667
MAR,Aggregate,2021-Q3,104.0333333333333
MAR,Aggregate,2021-Q4,105.3666666666667
MAR,Aggregate,2022-Q1,106.5333333333333
MAR,Aggregate,2022-Q2,110.3
MAR,Aggregate,2022-Q3,112.3666666666667
MAR,Aggregate,2022-Q4,114.0666666666667
MAR,Aggregate,2023-Q1,116.2
MAR,Aggregate,2023-Q2,117.8
MAR,Aggregate,2023-Q3,117.9
MAR,Aggregate,2023-Q4,118.3666666666667
MAR,Aggregate,2024-Q1,117.5666666666667
MAR,Aggregate,2024-Q2,118.7333333333333
MAR,Aggregate,2024-Q3,119.4
MAR,Aggregate,2024-Q4,119.2
MAR,Aggregate,2025-Q1,120.0333333333333
MDA,Aggregate,2016-Q1,48.46911379496083
MDA,Aggregate,2016-Q2,48.39621957133617
MDA,Aggregate,2016-Q3,47.8562135917783
MDA,Aggregate,2016-Q4,49.10471192804947
MDA,Aggregate,2017-Q1,50.54264865601733
MDA,Aggregate,2017-Q2,51.83840856643423
MDA,Aggregate,2017-Q3,51.39635933142793
MDA,Aggregate,2017-Q4,52.78367329214203
MDA,Aggregate,2018-Q1,53.17972064628263
MDA,Aggregate,2018-Q2,53.50704818689607
MDA,Aggregate,2018-Q3,52.85143463106267
MDA,Aggregate,2018-Q4,53.3127830555742
MDA,Aggregate,2019-Q1,54.48534959551607
MDA,Aggregate,2019-Q2,55.6683946227182
MDA,Aggregate,2019-Q3,55.86966330345453
MDA,Aggregate,2019-Q4,57.12484893398023
MDA,Aggregate,2020-Q1,57.97081654429487
MDA,Aggregate,2020-Q2,58.1797045029467
MDA,Aggregate,2020-Q3,57.7309948098491
MDA,Aggregate,2020-Q4,57.67043972010573
MDA,Aggregate,2021-Q1,58.4208364374697
MDA,Aggregate,2021-Q2,59.94038220200953
MDA,Aggregate,2021-Q3,60.57743262539977
MDA,Aggregate,2021-Q4,64.43729951419277
MDA,Aggregate,2022-Q1,69.5748076755552
MDA,Aggregate,2022-Q2,77.5143306606423
MDA,Aggregate,2022-Q3,81.13624304549367
MDA,Aggregate,2022-Q4,85.09024084607537
MDA,Aggregate,2023-Q1,86.97313326192833
MDA,Aggregate,2023-Q2,89.76472704492957
MDA,Aggregate,2023-Q3,88.99385323224697
MDA,Aggregate,2023-Q4,89.62149842725293
MDA,Aggregate,2024-Q1,90.68375200049273
MDA,Aggregate,2024-Q2,92.92180117373263
MDA,Aggregate,2024-Q3,93.4720030669687
MDA,Aggregate,2024-Q4,94.898137863754
MDA,Aggregate,2025-Q1,98.6886334707242
MDG,Aggregate,2016-Q1,98.6
MDG,Aggregate,2016-Q2,99.26666666666667
MDG,Aggregate,2016-Q3,100.4
MDG,Aggregate,2016-Q4,101.7
MDG,Aggregate,2017-Q1,105.3
MDG,Aggregate,2017-Q2,107.9666666666667
MDG,Aggregate,2017-Q3,109.1
MDG,Aggregate,2017-Q4,112.0333333333333
MDG,Aggregate,2018-Q1,115.4666666666667
MDG,Aggregate,2018-Q2,117.0666666666667
MDG,Aggregate,2018-Q3,118.6666666666667
MDG,Aggregate,2018-Q4,120.5333333333333
MDG,Aggregate,2019-Q1,122.9
MDG,Aggregate,2019-Q2,124.0333333333333
MDG,Aggregate,2019-Q3,125.1333333333333
MDG,Aggregate,2019-Q4,126.1333333333333
MDG,Aggregate,2020-Q1,127.8
MDG,Aggregate,2020-Q2,129.3
MDG,Aggregate,2020-Q3,130.2666666666667
MDG,Aggregate,2020-Q4,131.7666666666667
MDG,Aggregate,2021-Q1,134.25
MDG,Aggregate,2021-Q2,136.7533333333333
MDG,Aggregate,2021-Q3,138.4733333333333
MDG,Aggregate,2021-Q4,139.83
MDG,Aggregate,2022-Q1,142.5666666666667
MDG,Aggregate,2022-Q2,145.6333333333333
MDG,Aggregate,2022-Q3,153.3
MDG,Aggregate,2022-Q4,152.6333333333333
MDG,Aggregate,2023-Q1,159.4333333333333
MDG,Aggregate,2023-Q2,162.7666666666667
MDG,Aggregate,2023-Q3,164.3333333333333
MDG,Aggregate,2023-Q4,166.2666666666667
MDV,Aggregate,2016-Q1,94.52723903223963
MDV,Aggregate,2016-Q2,94.19489230092047
MDV,Aggregate,2016-Q3,94.66045530465117
MDV,Aggregate,2016-Q4,96.69960410234507
MDV,Aggregate,2017-Q1,97.7548242351221
MDV,Aggregate,2017-Q2,98.11124662477593
MDV,Aggregate,2017-Q3,97.3942442098388
MDV,Aggregate,2017-Q4,97.5305902255576
MDV,Aggregate,2018-Q1,98.4862721038436
MDV,Aggregate,2018-Q2,96.6132337161058
MDV,Aggregate,2018-Q3,97.82294645580997
MDV,Aggregate,2018-Q4,97.34724195650313
MDV,Aggregate,2019-Q1,97.25564095850083
MDV,Aggregate,2019-Q2,97.8995733115282
MDV,Aggregate,2019-Q3,97.788092758417
MDV,Aggregate,2019-Q4,98.18509656246537
MDV,Aggregate,2020-Q1,97.95448551725197
MDV,Aggregate,2020-Q2,93.98387353363723
MDV,Aggregate,2020-Q3,96.75053949256883
MDV,Aggregate,2020-Q4,97.0819288683421
MDV,Aggregate,2021-Q1,97.29062386776527
MDV,Aggregate,2021-Q2,96.1826899759727
MDV,Aggregate,2021-Q3,97.21412165967693
MDV,Aggregate,2021-Q4,97.17870495671043
MDV,Aggregate,2022-Q1,97.87062506092137
MDV,Aggregate,2022-Q2,99.0129233411251
MDV,Aggregate,2022-Q3,99.87496349234213
MDV,Aggregate,2022-Q4,100.157101730582
MDV,Aggregate,2023-Q1,101.732394227369
MDV,Aggregate,2023-Q2,102.0459909072783
MDV,Aggregate,2023-Q3,102.3308357639733
MDV,Aggregate,2023-Q4,102.425960078672
MDV,Aggregate,2024-Q1,102.3548275637777
MDV,Aggregate,2024-Q2,102.3986006619943
MDV,Aggregate,2024-Q3,103.693591705673
MDV,Aggregate,2024-Q4,105.8068275081133
MDV,Aggregate,2025-Q1,107.751075913649
MEX,Aggregate,2016-Q1,89.69138666666667
MEX,Aggregate,2016-Q2,89.39164
MEX,Aggregate,2016-Q3,89.90799666666667
MEX,Aggregate,2016-Q4,91.52067333333333
MEX,Aggregate,2017-Q1,94.15705
MEX,Aggregate,2017-Q2,94.84269
MEX,Aggregate,2017-Q3,95.73667333333333
MEX,Aggregate,2017-Q4,97.55544333333333
MEX,Aggregate,2018-Q1,99.15284333333333
MEX,Aggregate,2018-Q2,99.17513
MEX,Aggregate,2018-Q3,100.4393666666667
MEX,Aggregate,2018-Q4,102.2543333333333
MEX,Aggregate,2019-Q1,103.221
MEX,Aggregate,2019-Q2,103.3543333333333
MEX,Aggregate,2019-Q3,103.7663333333333
MEX,Aggregate,2019-Q4,105.261
MEX,Aggregate,2020-Q1,106.7246666666667
MEX,Aggregate,2020-Q2,106.22
MEX,Aggregate,2020-Q3,107.8083333333333
MEX,Aggregate,2020-Q4,108.967
MEX,Aggregate,2021-Q1,110.9803333333333
MEX,Aggregate,2021-Q2,112.5423333333333
MEX,Aggregate,2021-Q3,114.0606666666667
MEX,Aggregate,2021-Q4,116.5843333333333
MEX,Aggregate,2022-Q1,119.0473333333333
MEX,Aggregate,2022-Q2,121.2916666666667
MEX,Aggregate,2022-Q3,123.774
MEX,Aggregate,2022-Q4,125.917
MEX,Aggregate,2023-Q1,127.9236666666667
MEX,Aggregate,2023-Q2,128.2203333333333
MEX,Aggregate,2023-Q3,129.499
MEX,Aggregate,2023-Q4,131.4756666666667
MEX,Aggregate,2024-Q1,133.767
MEX,Aggregate,2024-Q2,134.339
MEX,Aggregate,2024-Q3,136.032
MEX,Aggregate,2024-Q4,137.4003333333333
MKD,Aggregate,2016-Q1,109.21
MKD,Aggregate,2016-Q2,109.6666666666667
MKD,Aggregate,2016-Q3,109.48
MKD,Aggregate,2016-Q4,109.39
MKD,Aggregate,2017-Q1,109.7366666666667
MKD,Aggregate,2017-Q2,111.02
MKD,Aggregate,2017-Q3,111.1666666666667
MKD,Aggregate,2017-Q4,111.74
MKD,Aggregate,2018-Q1,111.5733333333333
MKD,Aggregate,2018-Q2,112.66
MKD,Aggregate,2018-Q3,112.8533333333333
MKD,Aggregate,2018-Q4,113.0466666666667
MKD,Aggregate,2019-Q1,112.9
MKD,Aggregate,2019-Q2,114.0133333333333
MKD,Aggregate,2019-Q3,113.55
MKD,Aggregate,2019-Q4,113.12
MKD,Aggregate,2020-Q1,113.6066666666667
MKD,Aggregate,2020-Q2,114.54
MKD,Aggregate,2020-Q3,115.3033333333333
MKD,Aggregate,2020-Q4,115.5766666666667
MKD,Aggregate,2021-Q1,115.8433333333333
MKD,Aggregate,2021-Q2,117.7366666666667
MKD,Aggregate,2021-Q3,119.4
MKD,Aggregate,2021-Q4,120.8766666666667
MKD,Aggregate,2022-Q1,124.7666666666667
MKD,Aggregate,2022-Q2,132.2066666666667
MKD,Aggregate,2022-Q3,139.92
MKD,Aggregate,2022-Q4,144.2733333333333
MKD,Aggregate,2023-Q1,144.89
MKD,Aggregate,2023-Q2,146.9633333333333
MKD,Aggregate,2023-Q3,150.75
MKD,Aggregate,2023-Q4,149.2266666666667
MKD,Aggregate,2024-Q1,149.8433333333333
MKD,Aggregate,2024-Q2,152.72
MKD,Aggregate,2024-Q3,154.6566666666667
MKD,Aggregate,2024-Q4,155.2633333333333
MKD,Aggregate,2025-Q1,156.14
MLI,Aggregate,2016-Q1,84.45078427696537
MLI,Aggregate,2016-Q2,85.80506311711037
MLI,Aggregate,2016-Q3,86.98047494063243
MLI,Aggregate,2016-Q4,86.87826521684793
MLI,Aggregate,2017-Q1,85.6517485314336
MLI,Aggregate,2017-Q2,87.00602737157857
MLI,Aggregate,2017-Q3,89.15243157105363
MLI,Aggregate,2017-Q4,88.36030621172353
MLI,Aggregate,2018-Q1,87.50508658008657
MLI,Aggregate,2018-Q2,85.87774891774893
MLI,Aggregate,2018-Q3,88.6756277056277
MLI,Aggregate,2018-Q4,89.16097402597403
MLI,Aggregate,2019-Q1,86.2774458874459
MLI,Aggregate,2019-Q2,86.16324675324677
MLI,Aggregate,2019-Q3,87.07683982683983
MLI,Aggregate,2019-Q4,85.8777489177489
MLI,Aggregate,2020-Q1,85.50660173160173
MLI,Aggregate,2020-Q2,85.16400432900433
MLI,Aggregate,2020-Q3,88.21883116883117
MLI,Aggregate,2020-Q4,88.01898268398267
MLI,Aggregate,2021-Q1,87.16248917748917
MLI,Aggregate,2021-Q2,89.16097402597403
MLI,Aggregate,2021-Q3,90.617012987013
MLI,Aggregate,2021-Q4,93.5861904761905
MLI,Aggregate,2022-Q1,94.12863636363637
MLI,Aggregate,2022-Q2,97.61170995670993
MLI,Aggregate,2022-Q3,101.8085281385281
MLI,Aggregate,2022-Q4,101.6657792207792
MLI,Aggregate,2023-Q1,100.2953896103896
MLI,Aggregate,2023-Q2,100.5523376623377
MLI,Aggregate,2023-Q3,101.6372294372294
MLI,Aggregate,2023-Q4,100.8663852813853
MLI,Aggregate,2024-Q1,99.75294372294373
MLI,Aggregate,2024-Q2,102.6935714285714
MLI,Aggregate,2024-Q3,107.4328354978355
MLI,Aggregate,2024-Q4,106.4050432900433
MLI,Aggregate,2025-Q1,107.191827823084
MLT,Aggregate,2016-Q1,97.38423083427797
MLT,Aggregate,2016-Q2,98.590818768278
MLT,Aggregate,2016-Q3,98.6131992445156
MLT,Aggregate,2016-Q4,99.42716683714157
MLT,Aggregate,2017-Q1,98.9647482507809
MLT,Aggregate,2017-Q2,99.92319318431277
MLT,Aggregate,2017-Q3,99.8040591973935
MLT,Aggregate,2017-Q4,100.6991820334423
MLT,Aggregate,2018-Q1,99.843433859702
MLT,Aggregate,2018-Q2,100.8400090073623
MLT,Aggregate,2018-Q3,101.05547648
MLT,Aggregate,2018-Q4,102.2765087860017
MLT,Aggregate,2019-Q1,101.6089013813667
MLT,Aggregate,2019-Q2,102.7489754526807
MLT,Aggregate,2019-Q3,102.6866047705883
MLT,Aggregate,2019-Q4,103.6051223391003
MLT,Aggregate,2020-Q1,102.7859625167657
MLT,Aggregate,2020-Q2,103.503815302659
MLT,Aggregate,2020-Q3,103.1007721497287
MLT,Aggregate,2020-Q4,103.8812363105887
MLT,Aggregate,2021-Q1,103.100383957861
MLT,Aggregate,2021-Q2,104.7506295711613
MLT,Aggregate,2021-Q3,105.2077427078237
MLT,Aggregate,2021-Q4,106.4033958090293
MLT,Aggregate,2022-Q1,107.4069843793557
MLT,Aggregate,2022-Q2,110.9997389278103
MLT,Aggregate,2022-Q3,112.6830932948287
MLT,Aggregate,2022-Q4,114.1850137131407
MLT,Aggregate,2023-Q1,114.9273343293237
MLT,Aggregate,2023-Q2,117.2366666666667
MLT,Aggregate,2023-Q3,117.4633516245013
MLT,Aggregate,2023-Q4,118.3296332363837
MLT,Aggregate,2024-Q1,117.7550673867903
MLT,Aggregate,2024-Q2,118.9622333079683
